age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
47,7,0,0,45,False,False,False,False,True,False,True,False,True,False,0
23,10,0,0,35,False,False,False,False,True,False,False,False,True,False,0
64,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
21,9,0,0,20,False,False,False,False,True,False,True,False,True,True,0
32,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
26,9,0,0,37,False,False,False,False,True,True,False,True,False,False,0
19,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
62,14,0,0,40,False,True,False,True,False,False,False,False,False,True,0
32,13,0,0,55,True,False,False,True,False,False,False,False,False,True,1
75,6,0,0,5,False,False,False,False,False,False,False,True,False,False,0
45,9,0,0,60,False,False,False,True,False,True,False,False,False,True,0
31,13,0,1887,50,True,False,False,True,False,True,False,False,False,True,1
32,9,2580,0,40,False,False,False,True,False,False,False,False,False,True,0
24,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
25,13,0,0,40,True,False,False,False,True,False,False,False,True,False,0
41,9,0,0,60,False,False,False,True,False,True,False,False,False,True,0
18,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
44,16,0,0,55,False,False,False,True,False,False,False,False,False,True,1
40,10,3411,0,50,False,False,False,True,False,True,False,False,False,True,0
27,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
23,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
21,10,2174,0,40,False,False,False,False,True,False,False,True,False,True,0
37,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
65,9,0,0,48,False,False,False,True,False,False,False,False,False,True,0
43,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
45,9,0,0,44,False,False,False,False,True,False,False,True,False,True,0
24,13,0,0,40,True,False,False,False,True,True,False,True,False,False,0
24,10,0,0,42,False,False,False,False,True,False,False,True,False,True,0
19,10,0,1721,35,False,False,False,False,True,False,False,False,True,True,0
37,13,0,0,65,True,False,False,True,False,False,False,False,False,True,1
24,9,0,0,35,False,False,False,False,True,False,False,False,True,False,0
34,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
50,9,0,0,39,False,False,False,True,False,False,True,False,False,False,0
36,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
39,13,0,0,60,True,False,False,True,False,False,False,False,False,True,0
44,4,0,0,38,False,False,False,True,False,False,False,False,False,True,0
45,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
32,7,0,0,40,False,False,False,False,True,False,False,False,True,True,0
47,14,0,0,40,False,True,False,True,False,True,False,False,False,True,1
50,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
32,11,0,0,40,False,False,False,True,False,False,True,False,False,True,0
19,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
19,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
28,14,0,0,10,False,True,False,False,False,False,False,True,False,True,0
28,9,0,0,50,False,False,False,False,False,False,False,False,False,True,0
39,14,0,0,40,False,True,False,False,True,False,False,True,False,True,1
21,10,2907,0,40,False,False,False,False,True,False,True,True,False,True,0
73,10,0,0,75,False,False,False,False,False,False,False,True,False,False,0
39,4,4508,0,40,False,False,False,True,False,False,True,False,False,True,0
25,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
31,10,0,0,20,False,False,False,False,False,False,False,False,False,False,0
51,10,0,0,32,False,False,False,False,False,False,False,True,False,False,0
39,13,0,0,28,True,False,False,True,False,False,False,False,False,False,0
31,13,0,0,40,True,False,False,False,False,False,False,False,True,True,0
21,10,0,0,17,False,False,False,False,True,False,False,False,True,True,0
46,13,27828,0,50,True,False,False,False,False,True,False,True,False,True,1
73,9,0,0,35,False,False,False,False,False,True,False,True,False,False,0
41,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
20,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
27,12,0,0,30,False,False,False,False,True,False,True,True,False,True,0
24,13,0,0,35,True,False,False,False,True,False,False,True,False,True,0
20,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
39,11,0,0,40,False,False,False,False,True,False,False,False,True,True,0
27,13,0,0,28,True,False,False,False,True,False,False,True,False,True,0
33,7,0,0,60,False,False,False,True,False,False,False,False,False,True,0
33,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
36,5,0,0,40,False,False,False,True,False,False,False,False,False,True,0
55,10,0,0,36,False,False,False,True,False,True,False,False,False,True,0
19,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
35,9,0,0,60,False,False,False,False,True,True,False,True,False,True,0
34,3,0,0,40,False,False,False,False,True,False,False,False,False,True,0
62,15,0,0,35,False,False,True,False,False,False,False,True,False,False,0
33,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
39,5,4386,0,55,False,False,False,True,False,False,False,False,False,True,0
36,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
41,13,0,0,33,True,False,False,False,False,False,False,False,False,False,0
39,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
38,9,0,1887,10,False,False,False,True,False,False,False,False,False,False,1
18,9,0,0,10,False,False,False,False,True,False,False,False,True,False,0
61,10,15024,0,45,False,False,False,True,False,True,False,False,False,True,1
20,11,0,0,36,False,False,False,False,True,False,False,False,True,False,0
35,9,0,0,65,False,False,False,True,False,False,False,False,False,True,1
27,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
66,6,0,0,38,False,False,False,False,False,False,True,False,False,False,0
21,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
20,10,0,0,18,False,False,False,False,True,False,True,False,True,False,0
34,10,0,0,40,False,False,False,False,False,False,False,False,True,True,0
63,3,0,0,50,False,False,False,False,True,False,False,True,False,False,0
20,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
31,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
41,16,0,2051,60,False,False,False,True,False,False,False,False,False,True,0
64,2,0,0,45,False,False,False,True,False,False,False,False,False,True,0
32,13,0,0,40,True,False,False,False,True,True,False,True,False,False,0
30,9,0,0,50,False,False,False,True,False,False,False,False,False,True,1
36,13,0,0,72,True,False,False,True,False,False,False,False,False,True,0
22,10,0,0,12,False,False,False,False,True,False,False,False,True,True,0
53,10,0,0,50,False,False,False,True,False,True,False,False,False,True,0
50,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
36,13,0,0,40,True,False,False,True,False,True,False,False,False,True,0
41,7,0,0,40,False,False,False,True,False,True,False,False,False,True,0
55,13,0,0,35,True,False,False,False,True,True,False,True,False,False,0
38,13,15024,0,50,True,False,False,True,False,False,False,False,False,True,1
28,13,2174,0,50,True,False,False,False,True,True,False,True,False,True,0
24,13,0,0,37,True,False,False,False,True,False,False,False,True,False,0
60,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
54,6,0,0,40,False,False,False,True,False,False,True,False,False,True,0
27,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
30,14,0,0,30,False,True,False,True,False,False,False,False,False,False,0
54,9,0,0,45,False,False,False,False,False,False,False,True,False,True,0
44,10,5178,0,40,False,False,False,True,False,False,False,False,False,True,1
52,9,0,0,60,False,False,False,True,False,False,False,False,False,True,1
18,7,0,0,20,False,False,False,False,True,False,True,False,True,True,0
55,4,0,0,50,False,False,False,True,False,False,False,False,False,True,0
35,13,0,0,50,True,False,False,True,False,False,False,False,False,True,1
37,13,0,0,40,True,False,False,False,False,True,False,True,False,False,1
22,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
45,13,0,0,45,True,False,False,True,False,True,False,False,False,True,1
38,13,0,0,60,True,False,False,True,False,False,False,False,False,True,0
48,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
35,11,0,0,40,False,False,False,True,False,False,True,False,False,True,0
21,11,0,0,50,False,False,False,True,False,False,False,False,False,True,0
37,9,0,0,60,False,False,False,True,False,False,False,False,False,True,1
18,7,0,0,25,False,False,False,False,True,False,False,False,True,True,0
26,6,0,0,35,False,False,False,False,False,False,False,False,True,True,0
48,13,0,0,50,True,False,False,True,False,False,False,False,False,True,0
51,10,8614,0,40,False,False,False,False,False,False,False,True,False,True,1
52,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
32,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
39,13,0,0,60,True,False,False,True,False,False,True,False,False,True,0
51,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
54,13,0,0,50,True,False,False,True,False,False,False,False,False,True,0
21,10,0,0,25,False,False,False,False,True,False,False,True,False,False,0
43,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
32,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
31,14,0,0,35,False,True,False,True,False,False,False,False,False,True,1
73,9,0,0,8,False,False,False,True,False,False,False,False,False,True,0
26,10,0,0,60,False,False,False,False,True,False,False,False,False,True,0
35,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
73,3,0,0,54,False,False,False,True,False,True,False,False,False,True,1
25,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
58,11,0,2377,65,False,False,False,True,False,False,False,False,False,True,0
32,9,0,0,37,False,False,False,False,False,False,True,False,True,False,0
28,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
41,14,0,0,30,False,True,False,False,True,False,False,True,False,False,0
53,9,0,0,48,False,False,False,True,False,False,False,False,False,True,0
49,9,0,0,35,False,False,False,False,False,False,False,False,False,False,0
55,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
29,10,7298,0,50,False,False,False,True,False,False,False,False,False,False,1
28,11,0,0,80,False,False,False,True,False,False,False,False,False,True,0
44,9,0,0,45,False,False,False,True,False,False,False,False,False,True,0
41,14,0,0,45,False,True,False,True,False,True,False,False,False,True,1
26,11,3103,0,45,False,False,False,True,False,False,False,False,False,True,1
23,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
37,13,0,0,40,True,False,False,True,False,False,False,False,False,False,1
23,13,13550,0,50,True,False,False,False,True,False,False,False,True,True,1
33,10,0,0,40,False,False,False,False,True,False,True,False,False,False,0
44,9,0,0,40,False,False,False,False,True,False,False,False,True,True,1
21,10,2907,0,30,False,False,False,False,True,False,False,False,True,True,0
36,7,0,0,40,False,False,False,True,False,True,False,False,False,True,0
44,13,5013,0,40,True,False,False,True,False,False,False,False,False,True,0
23,9,0,0,40,False,False,False,False,True,False,True,False,False,False,0
26,9,0,0,40,False,False,False,False,False,True,False,False,True,True,0
32,3,0,0,40,False,False,False,False,True,False,True,True,False,True,0
31,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
50,9,6497,0,35,False,False,False,False,False,True,False,False,False,False,0
18,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
49,13,0,0,50,True,False,False,True,False,True,False,False,False,True,1
59,9,0,0,40,False,False,False,False,False,False,True,True,False,False,0
38,9,0,0,28,False,False,False,False,False,False,False,False,False,False,0
50,10,0,0,55,False,False,False,True,False,False,False,False,False,True,0
51,10,0,1672,55,False,False,False,True,False,False,False,False,False,True,0
22,10,0,0,35,False,False,False,False,True,False,False,False,True,True,0
54,9,0,0,40,False,False,False,True,False,False,False,False,False,False,1
37,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
31,13,0,0,60,True,False,False,False,False,False,False,False,False,True,0
67,13,0,0,40,True,False,False,True,False,True,False,False,False,True,0
43,7,0,0,40,False,False,False,False,False,False,False,False,False,True,0
21,10,0,0,40,False,False,False,False,True,True,False,False,False,False,0
30,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
32,10,0,0,50,False,False,False,True,False,False,False,False,False,True,0
36,11,0,0,40,False,False,False,False,True,False,False,False,True,True,0
33,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
37,9,0,0,56,False,False,False,True,False,False,False,False,False,True,0
29,15,7298,0,48,False,False,True,True,False,False,False,False,False,True,1
18,10,0,0,30,False,False,False,False,True,False,False,False,True,True,0
26,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
51,4,0,0,40,False,False,False,True,False,False,False,False,False,True,0
39,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
